"Date","Firm","Action","Rating","Price Target","Price After One Year","TargetAchieved","Ticker"
2016-03-22,"Sterne Agee CRT","Initiated Coverage","Neutral",85,80.029999,0,"VRSK"
2016-02-26,"Evercore ISI","Boost Price Target","Buy",89,83.790001,0,"VRSK"
2015-12-17,"Barclays PLC","Reiterated Rating","Overweight",86,82.110001,0,"VRSK"
2015-12-02,"Cantor Fitzgerald","Reiterated Rating","Buy",79,82.199997,1,"VRSK"
2015-11-10,"Cantor Fitzgerald","Initiated Coverage","Buy",79,83.120003,1,"VRSK"
2015-11-01,"Deutsche Bank AG","Reiterated Rating","Hold",75,80.940002,1,"VRSK"
2015-10-29,"Credit Suisse Group","Lower Price Target","Neutral",80,81.550003,1,"VRSK"
2015-10-29,"BMO Capital Markets","Lower Price Target","Market Perform",78,81.550003,1,"VRSK"
2015-07-21,"Keefe, Bruyette & Woods","Initiated Coverage","Outperform",90,84.800003,0,"VRSK"
2015-06-25,"Bank of America Corporation","Initiated Coverage","Buy",86,76,0,"VRSK"
2015-06-15,"Goldman Sachs Group, Inc. (The)","Initiated Coverage","Neutral",80,78.389999,0,"VRSK"
2016-05-01,"Robert W. Baird","Reiterated Rating","Outperform",128,120.620003,0,"VRTX"
2016-04-28,"HC Wainwright","Reiterated Rating","Buy",155,118.300003,0,"VRTX"
2016-04-28,"Barclays PLC","Lower Price Target","Overweight",110,118.300003,1,"VRTX"
2016-04-28,"Goldman Sachs Group, Inc. (The)","Downgrade","Neutral",88,118.300003,1,"VRTX"
2016-04-28,"Royal Bank Of Canada","Lower Price Target","Outperform",115,118.300003,1,"VRTX"
2016-04-11,"Credit Suisse Group","Lower Price Target","Outperform",112,114.230003,1,"VRTX"
2016-04-07,"BMO Capital Markets","Initiated Coverage","Market Perform",90,115.879997,1,"VRTX"
2016-04-06,"Jefferies Group LLC","Lower Price Target","Buy",108,114.260002,1,"VRTX"
2016-04-01,"Stifel Nicolaus","Lower Price Target","Buy",108,107.449997,0,"VRTX"
2016-03-28,"Guggenheim","Lower Price Target","Buy",114,89.669998,0,"VRTX"
2016-03-27,"Jefferies Group LLC","Reiterated Rating","Buy",116,90.800003,0,"VRTX"
2016-03-23,"Goldman Sachs Group, Inc. (The)","Lower Price Target","Buy",106,89.050003,0,"VRTX"
2016-03-18,"Royal Bank Of Canada","Lower Price Target","Outperform",135,91.309998,0,"VRTX"
2016-03-15,"Bank of America Corporation","Reiterated Rating","Neutral",108,94.57,0,"VRTX"
2016-03-14,"Leerink Swann","Reiterated Rating","Outperform",128,92.739998,0,"VRTX"
2016-03-11,"Piper Jaffray Companies","Reiterated Rating","Overweight",131,92.949997,0,"VRTX"
2016-03-08,"Leerink Swann","Reiterated Rating","Outperform",128,92.18,0,"VRTX"
2016-03-08,"Cowen and Company","Reiterated Rating","Market Perform",95,92.18,0,"VRTX"
2016-02-22,"Goldman Sachs Group, Inc. (The)","Lower Price Target","",129,85.790001,0,"VRTX"
2016-02-08,"Cowen and Company","Reiterated Rating","Market Perform",95,87.720001,0,"VRTX"
2016-02-04,"Leerink Swann","Initiated Coverage","Outperform",131,87.419998,0,"VRTX"
2016-02-04,"Argus","Lower Price Target","Buy",140,87.419998,0,"VRTX"
2016-02-03,"HC Wainwright","Reiterated Rating","Buy",155,86.730003,0,"VRTX"
2016-02-01,"Jefferies Group LLC","Upgrade","Buy",120,86.239998,0,"VRTX"
2016-01-30,"Piper Jaffray Companies","Reiterated Rating","Overweight",143,84.379997,0,"VRTX"
2016-01-28,"J P Morgan Chase & Co","Reiterated Rating","Overweight",147,84.379997,0,"VRTX"
2016-01-28,"Barclays PLC","Lower Price Target","Overweight",135,84.379997,0,"VRTX"
2016-01-26,"Stifel Nicolaus","Reiterated Rating","Buy",160,85.330002,0,"VRTX"
2016-01-19,"Credit Suisse Group","Initiated Coverage","Outperform",151,80.910004,0,"VRTX"
2016-01-13,"J P Morgan Chase & Co","Reiterated Rating","Overweight",153,83.169998,0,"VRTX"
2016-01-11,"Cowen and Company","Reiterated Rating","Market Perform",110,81.93,0,"VRTX"
2016-01-05,"Piper Jaffray Companies","Reiterated Rating","Overweight",180,79.059998,0,"VRTX"
2015-12-01,"Stifel Nicolaus","Initiated Coverage","Buy",160,77.82,0,"VRTX"
2015-10-30,"HC Wainwright","Upgrade","Buy",155,75.860001,0,"VRTX"
2015-10-29,"Piper Jaffray Companies","Reiterated Rating","Buy",180,75.860001,0,"VRTX"
2015-10-29,"Morgan Stanley","Boost Price Target","",152,75.860001,0,"VRTX"
2015-10-29,"J P Morgan Chase & Co","Boost Price Target","",153,75.860001,0,"VRTX"
2015-10-27,"Robert W. Baird","Reiterated Rating","Buy",160,75.839996,0,"VRTX"
2015-10-27,"William Blair","Reiterated Rating","Buy",158,75.839996,0,"VRTX"
2015-10-26,"JMP Securities","Lower Price Target","Market Outperform",140,78.709999,0,"VRTX"
2015-10-25,"Royal Bank Of Canada","Reiterated Rating","Buy",145,78.709999,0,"VRTX"
2015-10-14,"J P Morgan Chase & Co","Reiterated Rating","Overweight",146,79.230003,0,"VRTX"
2015-10-12,"Royal Bank Of Canada","Reiterated Rating","Buy",145,80.150002,0,"VRTX"
2015-10-02,"Morgan Stanley","Upgrade","Overweight",148,86.790001,0,"VRTX"
2015-09-28,"Argus","Upgrade","Buy",126,88.839996,0,"VRTX"
2015-09-23,"Royal Bank Of Canada","Reiterated Rating","Buy",145,90.629997,0,"VRTX"
2015-09-22,"Piper Jaffray Companies","Reiterated Rating","Buy",163,92.120003,0,"VRTX"
2015-09-15,"Nomura","Initiated Coverage","Buy",162,93.099998,0,"VRTX"
2015-09-14,"Barclays PLC","Upgrade","Overweight",150,90.120003,0,"VRTX"
2015-09-08,"Jefferies Group LLC","Initiated Coverage","Hold",130,97.309998,0,"VRTX"
2015-07-31,"Deutsche Bank AG","Reiterated Rating","Buy",155,98.199997,0,"VRTX"
2015-07-30,"JMP Securities","Reiterated Rating","Buy",148,98.199997,0,"VRTX"
2015-07-24,"HC Wainwright","Reiterated Rating","Neutral",85,95.769997,1,"VRTX"
2015-07-07,"William Blair","Boost Price Target","Outperform",158,90.050003,0,"VRTX"
2015-07-07,"Morgan Stanley","Lower Price Target","",119,90.050003,0,"VRTX"
2015-07-07,"JMP Securities","Lower Price Target","Market Outperform",145,90.050003,0,"VRTX"
2015-07-07,"BTIG Research","Lower Price Target","Buy",180,90.050003,0,"VRTX"
2015-07-06,"HC Wainwright","Reiterated Rating","Hold",85,89.660004,1,"VRTX"
2015-07-06,"Piper Jaffray Companies","Reiterated Rating","Overweight",161,89.660004,0,"VRTX"
2015-07-06,"Leerink Swann","Reiterated Rating","Outperform",158,89.660004,0,"VRTX"
2015-07-06,"Bank of America Corporation","Boost Price Target","Neutral",133,89.660004,0,"VRTX"
2015-07-06,"Robert W. Baird","Boost Price Target","Buy",160,89.660004,0,"VRTX"
2015-07-03,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Buy",142,86.510002,0,"VRTX"
2015-06-23,"Royal Bank Of Canada","Boost Price Target","Outperform",145,88.199997,0,"VRTX"
2016-05-23,"Credit Suisse Group","Reiterated Rating","Outperform",55,34.32,0,"VIAB"
2016-05-18,"Citigroup Inc.","Boost Price Target","Neutral",41,33.990002,0,"VIAB"
2016-05-02,"Deutsche Bank AG","Lower Price Target","Hold",36,42.459999,1,"VIAB"
2016-04-29,"Wedbush","Boost Price Target","Neutral",46,42.599998,0,"VIAB"
2016-04-28,"Pivotal Research","Reiterated Rating","Buy",50,42.560001,0,"VIAB"
2016-04-28,"Topeka Capital Markets","Boost Price Target","Hold",41,42.560001,1,"VIAB"
2016-04-25,"Stifel Nicolaus","Reiterated Rating","Buy",49,42.950001,0,"VIAB"
2016-04-22,"Credit Suisse Group","Reiterated Rating","Outperform",55,42.75,0,"VIAB"
2016-04-22,"Topeka Capital Markets","Boost Price Target","Hold",40,42.75,1,"VIAB"
2016-04-21,"FBR & Co","Reiterated Rating","Outperform",51,43.099998,0,"VIAB"
2016-04-21,"Sanford C. Bernstein","Reiterated Rating","Underperform",30,43.099998,0,"VIAB"
2016-04-19,"Pivotal Research","Reiterated Rating","Buy",55,44.310001,0,"VIAB"
2016-04-18,"Telsey Advisory Group","Lower Price Target","Outperform",53,44.09,0,"VIAB"
2016-04-11,"Topeka Capital Markets","Lower Price Target","Hold",39,44.790001,1,"VIAB"
2016-04-07,"Royal Bank Of Canada","Initiated Coverage","Underperform",34,45.27,0,"VIAB"
2016-04-01,"Citigroup Inc.","Downgrade","Neutral",44,45.709999,1,"VIAB"
2016-03-27,"Jefferies Group LLC","Reiterated Rating","Buy",49,44.310001,0,"VIAB"
2016-03-07,"Telsey Advisory Group","Reiterated Rating","Outperform",60,42.93,0,"VIAB"
2016-03-03,"Credit Suisse Group","Reiterated Rating","Outperform",50,42.310001,0,"VIAB"
2016-02-29,"Barclays PLC","Lower Price Target","Overweight",48,43.759998,0,"VIAB"
2016-02-24,"Topeka Capital Markets","Lower Price Target","Hold",40,43.889999,1,"VIAB"
2016-02-23,"Atlantic Securities","Lower Price Target","Underweight",26,43.860001,0,"VIAB"
2016-02-22,"Sanford C. Bernstein","Lower Price Target","Underperform",30,44.509998,0,"VIAB"
2016-02-18,"Deutsche Bank AG","Lower Price Target","Hold",38,44.700001,1,"VIAB"
2016-02-11,"Societe Generale","Lower Price Target","Buy",51,43.450001,0,"VIAB"
2016-02-10,"Sanford C. Bernstein","Reiterated Rating","Underweight",42,43.650002,0,"VIAB"
2016-02-10,"Nomura","Lower Price Target","Neutral",46,43.650002,0,"VIAB"
2016-02-10,"Goldman Sachs Group, Inc. (The)","Lower Price Target","",37,43.650002,1,"VIAB"
2016-02-10,"Cowen and Company","Lower Price Target","",47,43.650002,0,"VIAB"
2016-02-10,"Wedbush","Lower Price Target","Neutral",43,43.650002,1,"VIAB"
2016-02-10,"FBR & Co","Lower Price Target","Outperform",51,43.650002,0,"VIAB"
2016-02-10,"Stifel Nicolaus","Reiterated Rating","Buy",49,43.650002,0,"VIAB"
2016-02-09,"Topeka Capital Markets","Lower Price Target","Hold",44,43.889999,0,"VIAB"
2016-02-05,"Telsey Advisory Group","Initiated Coverage","Outperform",66,41.82,0,"VIAB"
2016-01-14,"Drexel Hamilton","Initiated Coverage","Hold",45,38.689999,0,"VIAB"
2015-12-23,"Topeka Capital Markets","Lower Price Target","Hold",45,35.150002,0,"VIAB"
2015-11-30,"Topeka Capital Markets","Boost Price Target","Hold",49,37.48,0,"VIAB"
2015-11-25,"FBR & Co","Boost Price Target","Outperform",65,37.639999,0,"VIAB"
2015-11-23,"Deutsche Bank AG","Downgrade","Hold",56,37.25,0,"VIAB"
2015-11-13,"Credit Suisse Group","Boost Price Target","Outperform",65,38.860001,0,"VIAB"
2015-11-13,"Pivotal Research","Lower Price Target","Buy",65,38.860001,0,"VIAB"
2015-11-12,"Topeka Capital Markets","Boost Price Target","Hold",48,38.860001,0,"VIAB"
2015-10-20,"Barclays PLC","Lower Price Target","Overweight",55,36.5,0,"VIAB"
2015-10-13,"Royal Bank Of Canada","Reiterated Rating","Outperform",60,35.82,0,"VIAB"
2015-10-07,"Topeka Capital Markets","Boost Price Target","Hold",45,36.27,0,"VIAB"
2015-10-05,"Goldman Sachs Group, Inc. (The)","Downgrade","Neutral",46,37.740002,0,"VIAB"
2015-08-26,"Topeka Capital Markets","Reiterated Rating","Hold",43,41.110001,0,"VIAB"
2015-08-23,"Deutsche Bank AG","Reiterated Rating","Buy",56,41.700001,0,"VIAB"
2015-08-21,"Cowen and Company","Lower Price Target","Market Perform",57,41.740002,0,"VIAB"
2015-08-20,"Sanford C. Bernstein","Lower Price Target","",42,41.740002,0,"VIAB"
2015-08-14,"Citigroup Inc.","Reiterated Rating","Hold",51,42.82,0,"VIAB"
2015-08-14,"Sanford C. Bernstein","Lower Price Target","Underperform",42,42.82,0,"VIAB"
2015-08-13,"Barrington Research","Lower Price Target","Outperform",63,42.82,0,"VIAB"
2015-08-10,"Macquarie","Reiterated Rating","Neutral",50,41.740002,0,"VIAB"
2015-08-10,"Deutsche Bank AG","Reiterated Rating","Buy",85,41.740002,0,"VIAB"
2015-08-07,"Wedbush","Lower Price Target","Neutral",60,42.52,0,"VIAB"
2015-08-07,"Jefferies Group LLC","Lower Price Target","Buy",60,42.52,0,"VIAB"
2015-08-07,"BMO Capital Markets","Lower Price Target","",50,42.52,0,"VIAB"
2015-08-07,"Topeka Capital Markets","Reiterated Rating","Hold",57,42.52,0,"VIAB"
2015-08-07,"Stifel Nicolaus","Lower Price Target","Buy",70,42.52,0,"VIAB"
2015-08-07,"Wunderlich","Reiterated Rating","Buy",87,42.52,0,"VIAB"
2015-08-07,"Wells Fargo & Co","Downgrade","Market Perform",75,42.52,0,"VIAB"
2015-08-07,"Barclays PLC","Upgrade","Overweight",56,42.52,0,"VIAB"
2015-08-07,"Royal Bank Of Canada","Reiterated Rating","Outperform",62,42.52,0,"VIAB"
2015-07-20,"Pivotal Research","Reiterated Rating","Buy",80,44.75,0,"VIAB"
2015-07-16,"Citigroup Inc.","Upgrade","Neutral",63,44.700001,0,"VIAB"
2015-07-15,"Royal Bank Of Canada","Lower Price Target","Outperform",73,44.279999,0,"VIAB"
2015-09-01,"Royal Bank Of Canada","Upgrade","Outperform",33.8,30.190001,0,"VOD"
2015-07-14,"Goldman Sachs Group, Inc. (The)","Downgrade","Neutral",39,31.68,0,"VOD"
2015-06-23,"Nomura","Upgrade","Buy",39.71,31.68,0,"VOD"
2016-06-07,"Bank of America Corporation","Reiterated Rating","Buy",78.66,81.459999,1,"WBA"
2016-04-11,"Leerink Swann","Reiterated Rating","Buy",95,82.68,0,"WBA"
2016-04-07,"Credit Suisse Group","Reiterated Rating","Buy",95,82.330002,0,"WBA"
2016-04-06,"Evercore ISI","Reiterated Rating","Buy",95,81.660004,0,"WBA"
2016-04-05,"Evercore ISI","Boost Price Target","Buy",95,81.169998,0,"WBA"
2016-04-01,"Morgan Stanley","Reiterated Rating","Buy",95,82.949997,0,"WBA"
2016-03-19,"Deutsche Bank AG","Reiterated Rating","Buy",95,84.629997,0,"WBA"
2016-03-15,"Credit Suisse Group","Reiterated Rating","Outperform",92,85.800003,0,"WBA"
2016-03-10,"Barclays PLC","Lower Price Target","Equal Weight",76,85.629997,1,"WBA"
2016-03-01,"Mizuho","Upgrade","Buy",90,86.769997,0,"WBA"
2016-02-06,"Citigroup Inc.","Reiterated Rating","Buy",88,80.800003,0,"WBA"
2016-01-21,"Robert W. Baird","Initiated Coverage","Outperform",96,81.550003,0,"WBA"
2016-01-10,"FBR & Co","Reiterated Rating","Market Perform",90,82.669998,0,"WBA"
2016-01-08,"Leerink Swann","Reiterated Rating","Buy",105,82.550003,0,"WBA"
2016-01-06,"Deutsche Bank AG","Reiterated Rating","Buy",95,83.099998,0,"WBA"
2016-01-06,"Evercore ISI","Upgrade","Buy",94.5,83.099998,0,"WBA"
2015-12-15,"Jefferies Group LLC","Reiterated Rating","Hold",90,85.720001,0,"WBA"
2015-11-16,"Credit Suisse Group","Lower Price Target","Outperform",100,83.190002,0,"WBA"
2015-10-30,"Scotiabank","Boost Price Target","",101,82.730003,0,"WBA"
2015-10-29,"S&P Equity Research","Reiterated Rating","Buy",99,82.730003,0,"WBA"
2015-10-29,"Barclays PLC","Lower Price Target","Equal Weight",81,82.730003,1,"WBA"
2015-10-28,"Cowen and Company","Reiterated Rating","Buy",102,81.099998,0,"WBA"
2015-10-28,"Royal Bank Of Canada","Upgrade","Buy",103,81.099998,0,"WBA"
2015-10-28,"Jefferies Group LLC","Boost Price Target","Hold",105,81.099998,0,"WBA"
2015-10-21,"Cowen and Company","Lower Price Target","",102,81.57,0,"WBA"
2015-09-09,"Cowen and Company","Upgrade","Outperform",104,82.919998,0,"WBA"
2015-07-16,"Credit Suisse Group","Upgrade","Outperform",110,82.779999,0,"WBA"
2015-07-15,"Citigroup Inc.","Reiterated Rating","Buy",111,82.510002,0,"WBA"
2015-07-10,"Macquarie","Reiterated Rating","Outperform",100,82.010002,0,"WBA"
2015-07-10,"Deutsche Bank AG","Reiterated Rating","Buy",95,82.010002,0,"WBA"
2015-07-10,"Barclays PLC","Reiterated Rating","Hold",86,82.010002,0,"WBA"
2015-07-10,"Leerink Swann","Boost Price Target","Outperform",109,82.010002,0,"WBA"
2015-07-10,"Mizuho","Reiterated Rating","Neutral",89,82.010002,0,"WBA"
2015-07-09,"Evercore ISI","Boost Price Target","Hold",95,82.010002,0,"WBA"
2015-07-09,"FBR & Co","Boost Price Target","Market Perform",90,82.010002,0,"WBA"
2015-06-30,"Leerink Swann","Boost Price Target","Outperform",95,83.269997,0,"WBA"
2016-06-07,"Mizuho","Upgrade","Buy",53,89.93,1,"WDC"
2016-06-06,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Neutral",55,89.940002,1,"WDC"
2016-06-02,"Jefferies Group LLC","Boost Price Target","Buy",57,91.519997,1,"WDC"
2016-06-01,"Stifel Nicolaus","Reiterated Rating","Buy",75,91.589996,1,"WDC"
2016-05-27,"Citigroup Inc.","Lower Price Target","Buy",53,91.290001,1,"WDC"
2016-05-27,"Maxim Group","Reiterated Rating","Buy",71,91.290001,1,"WDC"
2016-05-27,"Benchmark Co.","Lower Price Target","Buy",84,91.290001,1,"WDC"
2016-05-27,"Morgan Stanley","Lower Price Target","Equal Weight",48,91.290001,1,"WDC"
2016-05-26,"Bank of America Corporation","Downgrade","Underperform",30,90.010002,0,"WDC"
2016-05-25,"Barclays PLC","Upgrade","Overweight",60,89.269997,1,"WDC"
2016-05-25,"Susquehanna Bancshares Inc","Reiterated Rating","Positive",80,89.269997,1,"WDC"
2016-05-24,"Cowen and Company","Upgrade","Outperform",50,89.699997,1,"WDC"
2016-05-24,"Jefferies Group LLC","Reiterated Rating","Buy",50,89.699997,1,"WDC"
2016-05-19,"BTIG Research","Reiterated Rating","Buy",55,86.660004,1,"WDC"
2016-05-18,"Mizuho","Lower Price Target","Neutral",40,86.110001,1,"WDC"
2016-05-13,"Cowen and Company","Reiterated Rating","Market Perform",45,89.019997,1,"WDC"
2016-05-13,"Bank of America Corporation","Downgrade","Underperform",30,89.019997,0,"WDC"
2016-05-12,"BMO Capital Markets","Reiterated Rating","Hold",40,89.650002,1,"WDC"
2016-04-29,"Morgan Stanley","Reiterated Rating","Hold",53,87.699997,1,"WDC"
2016-04-29,"Robert W. Baird","Downgrade","Neutral",50,87.699997,1,"WDC"
2016-04-28,"Brean Capital","Reiterated Rating","Buy",108,89.07,0,"WDC"
2016-04-26,"BTIG Research","Initiated Coverage","Buy",55,84.610001,1,"WDC"
2016-04-25,"Maxim Group","Reiterated Rating","Buy",75,86.879997,1,"WDC"
2016-04-13,"Deutsche Bank AG","Reiterated Rating","Buy",74,83.5,1,"WDC"
2016-04-13,"Longbow Research","Downgrade","Neutral",43.97,83.5,1,"WDC"
2016-04-11,"Cowen and Company","Initiated Coverage","Market Perform",46,86.050003,1,"WDC"
2016-04-10,"Citigroup Inc.","Reiterated Rating","Buy",60,84.779999,1,"WDC"
2016-04-10,"Royal Bank Of Canada","Reiterated Rating","Outperform",60,84.779999,1,"WDC"
2016-04-07,"Robert W. Baird","Reiterated Rating","Outperform",55,85.169998,1,"WDC"
2016-04-07,"Royal Bank Of Canada","Lower Price Target","Outperform",60,85.169998,1,"WDC"
2016-03-28,"Summit Research","Initiated Coverage","Buy",74,80.559998,1,"WDC"
2016-03-28,"Robert W. Baird","Boost Price Target","Neutral",95,80.559998,0,"WDC"
2016-03-28,"J P Morgan Chase & Co","Boost Price Target","Outperform",110,80.559998,0,"WDC"
2016-03-28,"Craig Hallum","Lower Price Target","Hold",89,80.559998,0,"WDC"
2016-03-24,"Citigroup Inc.","Reiterated Rating","Buy",60,78.18,1,"WDC"
2016-03-21,"Susquehanna Bancshares Inc","Lower Price Target","",83,73.220001,0,"WDC"
2016-03-16,"Needham & Company LLC","Reiterated Rating","Strong-Buy",90,77.139999,0,"WDC"
2016-03-15,"Citigroup Inc.","Reiterated Rating","Buy",53,76.720001,1,"WDC"
2016-03-15,"Brean Capital","Lower Price Target","Buy",120,76.720001,0,"WDC"
2016-03-15,"Mizuho","Boost Price Target","Neutral",47,76.720001,1,"WDC"
2016-03-14,"Jefferies Group LLC","Lower Price Target","Buy",65,75.699997,1,"WDC"
2016-02-29,"Royal Bank Of Canada","Reiterated Rating","Outperform",68,78.32,1,"WDC"
2016-02-24,"Macquarie","Reiterated Rating","Neutral",70,74.650002,1,"WDC"
2016-02-24,"Jefferies Group LLC","Reiterated Rating","Buy",77,74.650002,0,"WDC"
2016-02-24,"Barclays PLC","Reiterated Rating","Equal Weight",61,74.650002,1,"WDC"
2016-02-23,"Needham & Company LLC","Reiterated Rating","Strong-Buy",90,74.589996,0,"WDC"
2016-02-23,"Deutsche Bank AG","Reiterated Rating","Buy",62,74.589996,1,"WDC"
2016-02-23,"Stifel Nicolaus","Reiterated Rating","Buy",75,74.589996,0,"WDC"
2016-02-03,"Argus","Reiterated Rating","Buy",65,79.129997,1,"WDC"
2016-02-01,"Stifel Nicolaus","Reiterated Rating","Buy",75,79.160004,1,"WDC"
2016-01-31,"Deutsche Bank AG","Reiterated Rating","Buy",62,79.730003,1,"WDC"
2016-01-31,"BMO Capital Markets","Reiterated Rating","Market Perform",49,79.730003,1,"WDC"
2016-01-30,"Brean Capital","Reiterated Rating","Buy",150,79.220001,0,"WDC"
2016-01-29,"Stifel Nicolaus","Lower Price Target","",75,79.220001,1,"WDC"
2016-01-29,"Royal Bank Of Canada","Lower Price Target","Outperform",68,79.220001,1,"WDC"
2016-01-29,"Maxim Group","Lower Price Target","Buy",101,79.220001,0,"WDC"
2016-01-29,"Jefferies Group LLC","Lower Price Target","Buy",77,79.220001,1,"WDC"
2016-01-29,"Deutsche Bank AG","Lower Price Target","Buy",62,79.220001,1,"WDC"
2016-01-29,"Craig Hallum","Lower Price Target","",70,79.220001,1,"WDC"
2016-01-29,"BMO Capital Markets","Lower Price Target","Market Perform",49,79.220001,1,"WDC"
2016-01-29,"Benchmark Co.","Lower Price Target","Buy",100,79.220001,0,"WDC"
2016-01-29,"Barclays PLC","Lower Price Target","",61,79.220001,1,"WDC"
2016-01-29,"Mizuho","Lower Price Target","Neutral",50,79.220001,1,"WDC"
2016-01-27,"Citigroup Inc.","Initiated Coverage","Buy",53,79.519997,1,"WDC"
2016-01-26,"Jefferies Group LLC","Reiterated Rating","Buy",82,78.470001,0,"WDC"
2016-01-19,"Mizuho","Lower Price Target","Neutral",51,71.669998,1,"WDC"
2016-01-15,"Barclays PLC","Reiterated Rating","Equal Weight",67,71.620003,1,"WDC"
2016-01-15,"Royal Bank Of Canada","Lower Price Target","Outperform",76,71.620003,0,"WDC"
2016-01-14,"Barclays PLC","Lower Price Target","Equal Weight",67,71.620003,1,"WDC"
2016-01-13,"Jefferies Group LLC","Lower Price Target","Buy",95,71,0,"WDC"
2016-01-13,"Jefferies Group LLC","Reiterated Rating","Buy",95,71,0,"WDC"
2016-01-11,"Deutsche Bank AG","Lower Price Target","Buy",80,71.449997,0,"WDC"
2016-01-07,"Pacific Crest","Reiterated Rating","Overweight",100,71.860001,0,"WDC"
2015-12-28,"Brean Capital","Reiterated Rating","Buy",150,69.209999,0,"WDC"
2015-12-23,"Needham & Company LLC","Reiterated Rating","Buy",90,70.349998,0,"WDC"
